user	favorited	entities	contributors	truncated	text	created_at	retweeted	in_reply_to_status_id_str	coordinates	in_reply_to_user_id_str	source	in_reply_to_status_id	in_reply_to_screen_name	id_str	place	retweet_count	geo	id	in_reply_to_user_id
{u'follow_request_sent': False, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 19818128, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://si0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'entities': {u'description': {u'urls': []}}, u'followers_count': 62, u'profile_sidebar_border_color': u'C0DEED', u'id_str': u'19818128', u'profile_background_color': u'C0DEED', u'listed_count': 1, u'profile_background_image_url_https': u'https://si0.twimg.com/images/themes/theme1/bg.png', u'utc_offset': 3600, u'statuses_count': 38, u'description': u'Something awfully pretentious', u'friends_count': 314, u'location': u'', u'profile_link_color': u'0084B4', u'profile_image_url': u'http://a0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'following': False, u'geo_enabled': False, u'profile_background_image_url': u'http://a0.twimg.com/images/themes/theme1/bg.png', u'screen_name': u'eelkeh', u'lang': u'en', u'profile_background_tile': False, u'favourites_count': 2, u'name': u'Eelke Hermens', u'notifications': False, u'url': None, u'created_at': u'Sat Jan 31 15:18:29 +0000 2009', u'contributors_enabled': False, u'time_zone': u'Amsterdam', u'protected': False, u'default_profile': True, u'is_translator': False}	{u'user_mentions': [{u'id': 3646911, u'indices': [3, 18], u'id_str': u'3646911', u'screen_name': u'empiremagazine', u'name': u'Empire Magazine'}, {u'id': 18671559, u'indices': [23, 35], u'id_str': u'18671559', u'screen_name': u'edgarwright', u'name': u'edgarwright'}], u'hashtags': [], u'urls': []}	{u'user': {u'follow_request_sent': False, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 3646911, u'verified': True, u'profile_text_color': u'000000', u'profile_image_url_https': u'https://si0.twimg.com/profile_images/1571061983/empireicon_normal.png', u'profile_sidebar_fill_color': u'E7E4E5', u'entities': {u'url': {u'urls': [{u'url': u'http://www.empireonline.com/', u'indices': [0, 28], u'expanded_url': None}]}, u'description': {u'urls': []}}, u'followers_count': 152586, u'profile_sidebar_border_color': u'FFFFFF', u'id_str': u'3646911', u'profile_background_color': u'000000', u'listed_count': 4404, u'profile_background_image_url_https': u'https://si0.twimg.com/profile_background_images/750678818/d729b0c7aefe3d61154b4bf77d4b622d.jpeg', u'utc_offset': 0, u'statuses_count': 17795, u'description': u"Official home of the world's biggest (and best) movie magazine and website.", u'friends_count': 283, u'location': u'London', u'profile_link_color': u'F01330', u'profile_image_url': u'http://a0.twimg.com/profile_images/1571061983/empireicon_normal.png', u'following': None, u'geo_enabled': False, u'profile_background_image_url': u'http://a0.twimg.com/profile_background_images/750678818/d729b0c7aefe3d61154b4bf77d4b622d.jpeg', u'screen_name': u'empiremagazine', u'lang': u'en', u'profile_background_tile': False, u'favourites_count': 5, u'name': u'Empire Magazine', u'notifications': None, u'url': u'http://www.empireonline.com/', u'created_at': u'Fri Apr 06 19:02:38 +0000 2007', u'contributors_enabled': False, u'time_zone': u'London', u'protected': False, u'default_profile': False, u'is_translator': False}, u'favorited': False, u'entities': {u'user_mentions': [{u'id': 18671559, u'indices': [3, 15], u'id_str': u'18671559', u'screen_name': u'edgarwright', u'name': u'edgarwright'}], u'hashtags': [], u'urls': []}, u'contributors': None, u'truncated': False, u'text': u"RT @edgarwright: George A Romero is 70 today. I wouldn't be where I am without the great man. Raise a glass to the real king of the zombies.", u'created_at': u'Thu Feb 04 16:29:05 +0000 2010', u'retweeted': False, u'in_reply_to_status_id_str': None, u'coordinates': None, u'in_reply_to_user_id_str': None, u'source': u'<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>', u'in_reply_to_status_id': None, u'in_reply_to_screen_name': None, u'id_str': u'8638342895', u'place': None, u'retweet_count': 11, u'geo': None, u'id': 8638342895, u'in_reply_to_user_id': None}	None	False	RT @empiremagazine: RT @edgarwright: George A Romero is 70 today. I wouldn't be where I am without the great man. Raise a glass to the r ...	Thu Feb 04 16:43:07 +0000 2010	False	None	None	None	web	None	False	None	8638853910	None	11	None	8638853910	None
{u'follow_request_sent': False, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 19818128, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://si0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'entities': {u'description': {u'urls': []}}, u'followers_count': 62, u'profile_sidebar_border_color': u'C0DEED', u'id_str': u'19818128', u'profile_background_color': u'C0DEED', u'listed_count': 1, u'profile_background_image_url_https': u'https://si0.twimg.com/images/themes/theme1/bg.png', u'utc_offset': 3600, u'statuses_count': 38, u'description': u'Something awfully pretentious', u'friends_count': 314, u'location': u'', u'profile_link_color': u'0084B4', u'profile_image_url': u'http://a0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'following': False, u'geo_enabled': False, u'profile_background_image_url': u'http://a0.twimg.com/images/themes/theme1/bg.png', u'screen_name': u'eelkeh', u'lang': u'en', u'profile_background_tile': False, u'favourites_count': 2, u'name': u'Eelke Hermens', u'notifications': False, u'url': None, u'created_at': u'Sat Jan 31 15:18:29 +0000 2009', u'contributors_enabled': False, u'time_zone': u'Amsterdam', u'protected': False, u'default_profile': True, u'is_translator': False}	False	{u'user_mentions': [], u'hashtags': [], u'urls': []}	None	False	Eerste tweet vanaf iPhone!	Sun Jan 17 17:16:29 +0000 2010	False	None	None	None	<a href="http://echofon.com/" rel="nofollow">Echofon</a>	None	None	7869730732	None	0	None	7869730732	None
{u'follow_request_sent': False, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 19818128, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://si0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'entities': {u'description': {u'urls': []}}, u'followers_count': 62, u'profile_sidebar_border_color': u'C0DEED', u'id_str': u'19818128', u'profile_background_color': u'C0DEED', u'listed_count': 1, u'profile_background_image_url_https': u'https://si0.twimg.com/images/themes/theme1/bg.png', u'utc_offset': 3600, u'statuses_count': 38, u'description': u'Something awfully pretentious', u'friends_count': 314, u'location': u'', u'profile_link_color': u'0084B4', u'profile_image_url': u'http://a0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'following': False, u'geo_enabled': False, u'profile_background_image_url': u'http://a0.twimg.com/images/themes/theme1/bg.png', u'screen_name': u'eelkeh', u'lang': u'en', u'profile_background_tile': False, u'favourites_count': 2, u'name': u'Eelke Hermens', u'notifications': False, u'url': None, u'created_at': u'Sat Jan 31 15:18:29 +0000 2009', u'contributors_enabled': False, u'time_zone': u'Amsterdam', u'protected': False, u'default_profile': True, u'is_translator': False}	False	{u'user_mentions': [], u'hashtags': [], u'urls': []}	None	False	Dit gaat niet lukken...	Mon Nov 16 23:53:20 +0000 2009	False	None	None	None	web	None	None	5780115283	None	0	None	5780115283	None
{u'follow_request_sent': False, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 19818128, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://si0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'entities': {u'description': {u'urls': []}}, u'followers_count': 62, u'profile_sidebar_border_color': u'C0DEED', u'id_str': u'19818128', u'profile_background_color': u'C0DEED', u'listed_count': 1, u'profile_background_image_url_https': u'https://si0.twimg.com/images/themes/theme1/bg.png', u'utc_offset': 3600, u'statuses_count': 38, u'description': u'Something awfully pretentious', u'friends_count': 314, u'location': u'', u'profile_link_color': u'0084B4', u'profile_image_url': u'http://a0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'following': False, u'geo_enabled': False, u'profile_background_image_url': u'http://a0.twimg.com/images/themes/theme1/bg.png', u'screen_name': u'eelkeh', u'lang': u'en', u'profile_background_tile': False, u'favourites_count': 2, u'name': u'Eelke Hermens', u'notifications': False, u'url': None, u'created_at': u'Sat Jan 31 15:18:29 +0000 2009', u'contributors_enabled': False, u'time_zone': u'Amsterdam', u'protected': False, u'default_profile': True, u'is_translator': False}	False	{u'user_mentions': [{u'id': 45600841, u'indices': [0, 13], u'id_str': u'45600841', u'screen_name': u'tweetingdumb', u'name': u'Tweetle Dumb'}], u'hashtags': [], u'urls': []}	None	False	@tweetingdumb Could i get one of your invites? at eelkehermens@gmail.com	Fri Nov 06 22:37:33 +0000 2009	False	5491006481	None	45600841	web	5491006481	tweetingdumb	5491039488	None	0	None	5491039488	45600841
{u'follow_request_sent': False, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 19818128, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://si0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'entities': {u'description': {u'urls': []}}, u'followers_count': 62, u'profile_sidebar_border_color': u'C0DEED', u'id_str': u'19818128', u'profile_background_color': u'C0DEED', u'listed_count': 1, u'profile_background_image_url_https': u'https://si0.twimg.com/images/themes/theme1/bg.png', u'utc_offset': 3600, u'statuses_count': 38, u'description': u'Something awfully pretentious', u'friends_count': 314, u'location': u'', u'profile_link_color': u'0084B4', u'profile_image_url': u'http://a0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'following': False, u'geo_enabled': False, u'profile_background_image_url': u'http://a0.twimg.com/images/themes/theme1/bg.png', u'screen_name': u'eelkeh', u'lang': u'en', u'profile_background_tile': False, u'favourites_count': 2, u'name': u'Eelke Hermens', u'notifications': False, u'url': None, u'created_at': u'Sat Jan 31 15:18:29 +0000 2009', u'contributors_enabled': False, u'time_zone': u'Amsterdam', u'protected': False, u'default_profile': True, u'is_translator': False}	False	{u'user_mentions': [{u'id': 18395303, u'indices': [0, 9], u'id_str': u'18395303', u'screen_name': u'guydmann', u'name': u'Guy Mann'}], u'hashtags': [], u'urls': []}	None	False	@guydmann I would love one of your Google Wave invites, eelkehermens@gmail.com	Fri Nov 06 22:34:12 +0000 2009	False	5490891063	None	18395303	web	5490891063	guydmann	5490960396	None	0	None	5490960396	18395303
{u'follow_request_sent': False, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 19818128, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://si0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'entities': {u'description': {u'urls': []}}, u'followers_count': 62, u'profile_sidebar_border_color': u'C0DEED', u'id_str': u'19818128', u'profile_background_color': u'C0DEED', u'listed_count': 1, u'profile_background_image_url_https': u'https://si0.twimg.com/images/themes/theme1/bg.png', u'utc_offset': 3600, u'statuses_count': 38, u'description': u'Something awfully pretentious', u'friends_count': 314, u'location': u'', u'profile_link_color': u'0084B4', u'profile_image_url': u'http://a0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'following': False, u'geo_enabled': False, u'profile_background_image_url': u'http://a0.twimg.com/images/themes/theme1/bg.png', u'screen_name': u'eelkeh', u'lang': u'en', u'profile_background_tile': False, u'favourites_count': 2, u'name': u'Eelke Hermens', u'notifications': False, u'url': None, u'created_at': u'Sat Jan 31 15:18:29 +0000 2009', u'contributors_enabled': False, u'time_zone': u'Amsterdam', u'protected': False, u'default_profile': True, u'is_translator': False}	False	{u'user_mentions': [{u'id': 109580109, u'indices': [0, 8], u'id_str': u'109580109', u'screen_name': u'tronash', u'name': u'Travis Robertson'}], u'hashtags': [], u'urls': []}	None	False	@TRONash I would love your Google Wave invite! eelkehermens@gmail.com	Fri Nov 06 22:29:37 +0000 2009	False	5490816364	None	4278151	web	5490816364	travisro	5490850577	None	0	None	5490850577	4278151
{u'follow_request_sent': False, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 19818128, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://si0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'entities': {u'description': {u'urls': []}}, u'followers_count': 62, u'profile_sidebar_border_color': u'C0DEED', u'id_str': u'19818128', u'profile_background_color': u'C0DEED', u'listed_count': 1, u'profile_background_image_url_https': u'https://si0.twimg.com/images/themes/theme1/bg.png', u'utc_offset': 3600, u'statuses_count': 38, u'description': u'Something awfully pretentious', u'friends_count': 314, u'location': u'', u'profile_link_color': u'0084B4', u'profile_image_url': u'http://a0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'following': False, u'geo_enabled': False, u'profile_background_image_url': u'http://a0.twimg.com/images/themes/theme1/bg.png', u'screen_name': u'eelkeh', u'lang': u'en', u'profile_background_tile': False, u'favourites_count': 2, u'name': u'Eelke Hermens', u'notifications': False, u'url': None, u'created_at': u'Sat Jan 31 15:18:29 +0000 2009', u'contributors_enabled': False, u'time_zone': u'Amsterdam', u'protected': False, u'default_profile': True, u'is_translator': False}	False	{u'user_mentions': [], u'hashtags': [], u'urls': []}	None	False	Speciaal voor papa, Twitter updates, ik ga nu wijn drinken	Fri Nov 06 22:19:00 +0000 2009	False	None	None	None	web	None	None	5490602165	None	0	None	5490602165	None
{u'follow_request_sent': False, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 19818128, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://si0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'entities': {u'description': {u'urls': []}}, u'followers_count': 62, u'profile_sidebar_border_color': u'C0DEED', u'id_str': u'19818128', u'profile_background_color': u'C0DEED', u'listed_count': 1, u'profile_background_image_url_https': u'https://si0.twimg.com/images/themes/theme1/bg.png', u'utc_offset': 3600, u'statuses_count': 38, u'description': u'Something awfully pretentious', u'friends_count': 314, u'location': u'', u'profile_link_color': u'0084B4', u'profile_image_url': u'http://a0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'following': False, u'geo_enabled': False, u'profile_background_image_url': u'http://a0.twimg.com/images/themes/theme1/bg.png', u'screen_name': u'eelkeh', u'lang': u'en', u'profile_background_tile': False, u'favourites_count': 2, u'name': u'Eelke Hermens', u'notifications': False, u'url': None, u'created_at': u'Sat Jan 31 15:18:29 +0000 2009', u'contributors_enabled': False, u'time_zone': u'Amsterdam', u'protected': False, u'default_profile': True, u'is_translator': False}	False	{u'user_mentions': [], u'hashtags': [], u'urls': []}	None	False	Ik ga er maar eens aan geloven... Twitter here I come...	Fri Nov 06 22:16:12 +0000 2009	False	None	None	None	web	None	None	5490538205	None	0	None	5490538205	None
{u'follow_request_sent': False, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 19818128, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://si0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'entities': {u'description': {u'urls': []}}, u'followers_count': 62, u'profile_sidebar_border_color': u'C0DEED', u'id_str': u'19818128', u'profile_background_color': u'C0DEED', u'listed_count': 1, u'profile_background_image_url_https': u'https://si0.twimg.com/images/themes/theme1/bg.png', u'utc_offset': 3600, u'statuses_count': 38, u'description': u'Something awfully pretentious', u'friends_count': 314, u'location': u'', u'profile_link_color': u'0084B4', u'profile_image_url': u'http://a0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'following': False, u'geo_enabled': False, u'profile_background_image_url': u'http://a0.twimg.com/images/themes/theme1/bg.png', u'screen_name': u'eelkeh', u'lang': u'en', u'profile_background_tile': False, u'favourites_count': 2, u'name': u'Eelke Hermens', u'notifications': False, u'url': None, u'created_at': u'Sat Jan 31 15:18:29 +0000 2009', u'contributors_enabled': False, u'time_zone': u'Amsterdam', u'protected': False, u'default_profile': True, u'is_translator': False}	False	{u'user_mentions': [], u'hashtags': [], u'urls': []}	None	False	Hopsa, een redactiepagina gebouwd op http://79.170.91.100/~eelke/redactieOverzicht en filteren naar hartelust! Speciaal voor Janna!	Thu Feb 05 22:06:51 +0000 2009	False	None	None	None	web	None	None	1181219022	None	0	None	1181219022	None
{u'follow_request_sent': False, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 19818128, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://si0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'entities': {u'description': {u'urls': []}}, u'followers_count': 62, u'profile_sidebar_border_color': u'C0DEED', u'id_str': u'19818128', u'profile_background_color': u'C0DEED', u'listed_count': 1, u'profile_background_image_url_https': u'https://si0.twimg.com/images/themes/theme1/bg.png', u'utc_offset': 3600, u'statuses_count': 38, u'description': u'Something awfully pretentious', u'friends_count': 314, u'location': u'', u'profile_link_color': u'0084B4', u'profile_image_url': u'http://a0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'following': False, u'geo_enabled': False, u'profile_background_image_url': u'http://a0.twimg.com/images/themes/theme1/bg.png', u'screen_name': u'eelkeh', u'lang': u'en', u'profile_background_tile': False, u'favourites_count': 2, u'name': u'Eelke Hermens', u'notifications': False, u'url': None, u'created_at': u'Sat Jan 31 15:18:29 +0000 2009', u'contributors_enabled': False, u'time_zone': u'Amsterdam', u'protected': False, u'default_profile': True, u'is_translator': False}	False	{u'user_mentions': [], u'hashtags': [], u'urls': []}	None	False	Wow de testfeed is weliswaar uit elkaar geklapt maar de live feed werkt fine! Thanks Robert! Morgen uitgebreid testen... signing out...	Thu Feb 05 21:38:42 +0000 2009	False	None	None	None	web	None	None	1181132463	None	0	None	1181132463	None
{u'follow_request_sent': False, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 19818128, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://si0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'entities': {u'description': {u'urls': []}}, u'followers_count': 62, u'profile_sidebar_border_color': u'C0DEED', u'id_str': u'19818128', u'profile_background_color': u'C0DEED', u'listed_count': 1, u'profile_background_image_url_https': u'https://si0.twimg.com/images/themes/theme1/bg.png', u'utc_offset': 3600, u'statuses_count': 38, u'description': u'Something awfully pretentious', u'friends_count': 314, u'location': u'', u'profile_link_color': u'0084B4', u'profile_image_url': u'http://a0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'following': False, u'geo_enabled': False, u'profile_background_image_url': u'http://a0.twimg.com/images/themes/theme1/bg.png', u'screen_name': u'eelkeh', u'lang': u'en', u'profile_background_tile': False, u'favourites_count': 2, u'name': u'Eelke Hermens', u'notifications': False, u'url': None, u'created_at': u'Sat Jan 31 15:18:29 +0000 2009', u'contributors_enabled': False, u'time_zone': u'Amsterdam', u'protected': False, u'default_profile': True, u'is_translator': False}	False	{u'user_mentions': [], u'hashtags': [], u'urls': []}	None	False	En... de feed is gecrasht. Wel mooie RSS feeds gebouwd voor het AUB en het Parool vandaag en bijna een subsidieaanvraag af...Zzzz	Thu Feb 05 21:31:44 +0000 2009	False	None	None	None	web	None	None	1181110308	None	0	None	1181110308	None
{u'follow_request_sent': False, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 19818128, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://si0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'entities': {u'description': {u'urls': []}}, u'followers_count': 62, u'profile_sidebar_border_color': u'C0DEED', u'id_str': u'19818128', u'profile_background_color': u'C0DEED', u'listed_count': 1, u'profile_background_image_url_https': u'https://si0.twimg.com/images/themes/theme1/bg.png', u'utc_offset': 3600, u'statuses_count': 38, u'description': u'Something awfully pretentious', u'friends_count': 314, u'location': u'', u'profile_link_color': u'0084B4', u'profile_image_url': u'http://a0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'following': False, u'geo_enabled': False, u'profile_background_image_url': u'http://a0.twimg.com/images/themes/theme1/bg.png', u'screen_name': u'eelkeh', u'lang': u'en', u'profile_background_tile': False, u'favourites_count': 2, u'name': u'Eelke Hermens', u'notifications': False, u'url': None, u'created_at': u'Sat Jan 31 15:18:29 +0000 2009', u'contributors_enabled': False, u'time_zone': u'Amsterdam', u'protected': False, u'default_profile': True, u'is_translator': False}	False	{u'user_mentions': [], u'hashtags': [], u'urls': []}	None	False	Signing out; Goede dag! Agenda voor theaters/films gemaakt, plus een oplossing voor trailers. No more big issues!	Sun Feb 01 00:04:43 +0000 2009	False	None	None	None	web	None	None	1165666130	None	0	None	1165666130	None
{u'follow_request_sent': False, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 19818128, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://si0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'entities': {u'description': {u'urls': []}}, u'followers_count': 62, u'profile_sidebar_border_color': u'C0DEED', u'id_str': u'19818128', u'profile_background_color': u'C0DEED', u'listed_count': 1, u'profile_background_image_url_https': u'https://si0.twimg.com/images/themes/theme1/bg.png', u'utc_offset': 3600, u'statuses_count': 38, u'description': u'Something awfully pretentious', u'friends_count': 314, u'location': u'', u'profile_link_color': u'0084B4', u'profile_image_url': u'http://a0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'following': False, u'geo_enabled': False, u'profile_background_image_url': u'http://a0.twimg.com/images/themes/theme1/bg.png', u'screen_name': u'eelkeh', u'lang': u'en', u'profile_background_tile': False, u'favourites_count': 2, u'name': u'Eelke Hermens', u'notifications': False, u'url': None, u'created_at': u'Sat Jan 31 15:18:29 +0000 2009', u'contributors_enabled': False, u'time_zone': u'Amsterdam', u'protected': False, u'default_profile': True, u'is_translator': False}	False	{u'user_mentions': [{u'id': 19808459, u'indices': [0, 9], u'id_str': u'19808459', u'screen_name': u'hosmania', u'name': u'Thomas Hosman'}], u'hashtags': [], u'urls': []}	None	False	@hosmania Nice job -&gt; theaterpagina's -&gt; kan je op skype komen als je kans hebt? Wil iets vragen over de paths...	Sat Jan 31 15:32:30 +0000 2009	False	1164523447	None	19808459	web	1164523447	hosmania	1164651810	None	0	None	1164651810	19808459
{u'follow_request_sent': False, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 19818128, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://si0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'entities': {u'description': {u'urls': []}}, u'followers_count': 62, u'profile_sidebar_border_color': u'C0DEED', u'id_str': u'19818128', u'profile_background_color': u'C0DEED', u'listed_count': 1, u'profile_background_image_url_https': u'https://si0.twimg.com/images/themes/theme1/bg.png', u'utc_offset': 3600, u'statuses_count': 38, u'description': u'Something awfully pretentious', u'friends_count': 314, u'location': u'', u'profile_link_color': u'0084B4', u'profile_image_url': u'http://a0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'following': False, u'geo_enabled': False, u'profile_background_image_url': u'http://a0.twimg.com/images/themes/theme1/bg.png', u'screen_name': u'eelkeh', u'lang': u'en', u'profile_background_tile': False, u'favourites_count': 2, u'name': u'Eelke Hermens', u'notifications': False, u'url': None, u'created_at': u'Sat Jan 31 15:18:29 +0000 2009', u'contributors_enabled': False, u'time_zone': u'Amsterdam', u'protected': False, u'default_profile': True, u'is_translator': False}	False	{u'user_mentions': [], u'hashtags': [], u'urls': []}	None	False	wordt dit ajax geupdate of moet je refreshen?	Sat Jan 31 15:28:14 +0000 2009	False	None	None	None	web	None	None	1164642861	None	0	None	1164642861	None
{u'follow_request_sent': False, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 19818128, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://si0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'entities': {u'description': {u'urls': []}}, u'followers_count': 62, u'profile_sidebar_border_color': u'C0DEED', u'id_str': u'19818128', u'profile_background_color': u'C0DEED', u'listed_count': 1, u'profile_background_image_url_https': u'https://si0.twimg.com/images/themes/theme1/bg.png', u'utc_offset': 3600, u'statuses_count': 38, u'description': u'Something awfully pretentious', u'friends_count': 314, u'location': u'', u'profile_link_color': u'0084B4', u'profile_image_url': u'http://a0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'following': False, u'geo_enabled': False, u'profile_background_image_url': u'http://a0.twimg.com/images/themes/theme1/bg.png', u'screen_name': u'eelkeh', u'lang': u'en', u'profile_background_tile': False, u'favourites_count': 2, u'name': u'Eelke Hermens', u'notifications': False, u'url': None, u'created_at': u'Sat Jan 31 15:18:29 +0000 2009', u'contributors_enabled': False, u'time_zone': u'Amsterdam', u'protected': False, u'default_profile': True, u'is_translator': False}	False	{u'user_mentions': [{u'id': 19795364, u'indices': [0, 12], u'id_str': u'19795364', u'screen_name': u'ChairmanGus', u'name': u'Niels Bueller'}], u'hashtags': [], u'urls': []}	None	False	@ChairmanGus Hola, wat is Janna's usrname?	Sat Jan 31 15:27:15 +0000 2009	False	1164638022	None	19795364	web	1164638022	ChairmanGus	1164640821	None	0	None	1164640821	19795364
{u'follow_request_sent': False, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 19818128, u'verified': False, u'profile_text_color': u'333333', u'profile_image_url_https': u'https://si0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'profile_sidebar_fill_color': u'DDEEF6', u'entities': {u'description': {u'urls': []}}, u'followers_count': 62, u'profile_sidebar_border_color': u'C0DEED', u'id_str': u'19818128', u'profile_background_color': u'C0DEED', u'listed_count': 1, u'profile_background_image_url_https': u'https://si0.twimg.com/images/themes/theme1/bg.png', u'utc_offset': 3600, u'statuses_count': 38, u'description': u'Something awfully pretentious', u'friends_count': 314, u'location': u'', u'profile_link_color': u'0084B4', u'profile_image_url': u'http://a0.twimg.com/profile_images/1776075011/Photo_on_1-23-12_at_20.00___2_normal.jpg', u'following': False, u'geo_enabled': False, u'profile_background_image_url': u'http://a0.twimg.com/images/themes/theme1/bg.png', u'screen_name': u'eelkeh', u'lang': u'en', u'profile_background_tile': False, u'favourites_count': 2, u'name': u'Eelke Hermens', u'notifications': False, u'url': None, u'created_at': u'Sat Jan 31 15:18:29 +0000 2009', u'contributors_enabled': False, u'time_zone': u'Amsterdam', u'protected': False, u'default_profile': True, u'is_translator': False}	False	{u'user_mentions': [], u'hashtags': [], u'urls': []}	None	False	@ de balie	Sat Jan 31 15:23:47 +0000 2009	False	None	None	None	web	None	None	1164633134	None	0	None	1164633134	None
